"","geo_id","total_pop","white_pop","black_pop","asian_pop","hispanic_pop","amerindian_pop","other_race_pop","employed_pop","unemployed_pop","associates_degree","bachelors_degree","high_school_diploma","masters_degree","median_income","income_less_10000","income_10000_14999","income_15000_19999","income_20000_24999","income_25000_29999","income_30000_34999","income_35000_39999","income_40000_44999","income_45000_49999","income_50000_59999","income_60000_74999","income_75000_99999","income_100000_124999","income_125000_149999","income_150000_199999","income_200000_or_more"
"482","37067",371511,211814,95724,8388,47211,838,1305,170666,9446,21776,53407,52367,22051,48271,12468,8856,7391,8830,7576,9256,6659,7350,6609,12461,13368,17706,10126,5552,4635,7376
"483","51740",95252,NA,NA,NA,NA,NA,NA,43418,2775,4213,8775,15872,3393,48516,2870,2250,1724,2274,1655,2453,1845,2236,1368,3230,4064,4270,2490,1658,1559,669
"484","42043",273707,181946,49122,11940,24493,511,88,136154,7218,16418,38404,54541,14720,60331,5853,4560,4589,4509,5198,5393,5631,5149,4132,10166,14989,16261,8266,5713,5299,5552
"485","06107",460437,132161,5220,14476,295148,2706,2274,173417,16539,20282,23766,60795,8373,45881,9302,8214,8698,9108,8358,7280,7691,7496,8768,9953,12816,15199,9785,5546,3842,3592
"486","06113",215802,101579,5300,30117,68027,676,502,95244,6249,8177,26969,19885,13665,64904,6447,3519,3394,2482,2301,2652,3272,3074,2142,4888,8184,7856,6514,3500,5540,7290
"487","45013",183149,NA,NA,NA,NA,NA,NA,75843,4438,9788,30917,26385,15696,65919,3096,1944,2538,3400,3513,4034,2557,2341,2255,5307,7626,10023,7086,4119,3942,4151
"488","29019",176594,NA,NA,NA,NA,NA,NA,91624,3089,8965,26710,18948,11831,52752,6223,3889,3130,3945,4102,3061,2815,3104,1986,5028,6853,10096,5816,3050,2811,2939
"489","48245",254679,105169,85923,10000,50802,629,0,107298,5516,14507,21022,47287,7130,45390,10698,4893,6315,5937,5735,4990,4891,4206,3412,6930,7586,10782,7379,4940,3612,3495
"490","48309",247934,140002,36049,3785,64050,399,51,115726,4474,13844,20237,34003,9226,46860,6571,4426,6040,5297,5861,5152,4362,4148,4135,6016,8476,9881,7192,2953,3400,3253
"491","45083",301463,206983,61011,6470,19954,161,376,139324,7192,22589,28873,53137,12104,47371,9430,5838,5814,7222,7911,6322,6177,5056,5849,9464,13558,12401,6839,4526,3878,3178
"492","47093",456132,376208,40084,10650,18429,1343,1523,228973,11370,24690,72564,61644,29545,52102,14204,8798,9583,10782,8699,11103,9198,8324,7450,13919,18661,23588,14043,9135,7882,8520
"493","36101",96940,NA,NA,NA,NA,NA,NA,43835,2908,9101,8069,20700,5699,50575,1629,1934,1822,2387,3010,2613,1722,2397,1397,3381,4430,4114,3240,1688,1609,1085
"494","38015",94487,NA,NA,NA,NA,NA,NA,52531,1055,10173,15808,12421,3881,64558,2123,814,1534,1271,1625,1950,795,2180,2137,3495,3681,6242,4424,2801,1737,2266
"495","09013",151118,NA,NA,NA,NA,NA,NA,77785,5584,9134,21447,22516,12386,81252,2475,1860,1442,2325,1645,1979,1988,2184,1098,3102,4939,7955,5388,4356,5439,5893
"496","48231",92073,NA,NA,NA,NA,NA,NA,43417,2323,3878,7299,14768,3559,53962,2152,1904,2271,1668,1276,1202,1161,1645,979,2675,3365,4212,1818,2131,1840,1078
"497","22071",391495,120417,230062,11690,21930,208,1412,181946,16282,12606,61250,51751,27358,38681,21730,13519,10386,9181,8773,8171,6751,6813,6042,9626,12112,12855,7967,5778,6357,8294
"498","06083",446170,200455,7898,24522,201344,1246,171,215514,13293,21786,51285,41089,24490,67436,7426,6115,4640,4985,4234,7001,6095,6492,7222,9763,14440,19858,11433,9579,9758,13408
"499","39017",377537,308719,30196,10086,17381,403,180,180582,9854,17110,46634,68149,18755,63273,8541,5563,6621,6559,4532,6816,6431,5003,4072,10953,14888,17527,14334,8706,8977,7791
"500","51810",452602,280295,81376,29738,36435,790,634,224753,11072,33556,69650,53780,28994,71117,6233,4361,4337,6889,5211,5531,7018,8170,6094,14553,20095,24940,19816,12204,12665,9944
"501","45079",409549,175588,188619,10198,20770,695,2561,191594,14521,20705,58924,48623,29346,52030,12237,7582,5510,8040,8260,8210,7787,6202,7958,15136,15485,20662,11960,5688,6446,6213
"502","29077",288690,253234,9976,5704,10422,1917,795,138300,6227,15105,35999,46824,14000,42062,12633,6490,7480,7815,6999,9706,6786,5377,4998,10990,12868,11312,7343,3779,3890,3268
"503","55139",169886,NA,NA,NA,NA,NA,NA,87738,3156,11491,23177,34062,7102,56754,3088,3189,3504,3553,3731,3728,2809,2908,3099,6704,7750,10290,6419,3507,3631,2033
"504","39099",230008,175643,34131,2048,12925,377,59,101609,9360,10936,28001,54913,9456,42295,9608,5586,7448,7201,5970,5209,5436,4854,4030,8251,8401,10335,6687,3227,2225,2530
"505","27109",153102,123644,8882,8964,7392,575,904,80945,3785,13556,26943,17449,10190,72428,2552,2140,1910,2489,1978,2292,2995,2694,2767,4123,5713,9863,6204,4682,4525,4430
"506","55073",135603,NA,NA,NA,NA,NA,NA,71289,2311,11943,15632,30499,5240,54774,2601,2021,2636,3032,2779,3880,2942,2281,2981,4371,5952,8154,4422,2566,2234,2295
"507","55105",161620,134341,7569,1734,13842,541,0,78698,3864,12034,15685,31550,6085,50729,2444,3329,5096,3332,3730,4568,2803,2991,2780,5682,5946,8875,4782,3151,2024,1689
"508","48491",528718,318802,31223,34778,127588,1068,1225,264820,15313,30761,97016,57019,33981,81818,4392,3297,4292,5007,5343,5934,4869,7042,6593,13903,18955,24312,24448,16172,15046,13520
"509","06079",282887,195618,4853,10473,63172,1598,86,136011,5376,21791,43979,31590,16526,70564,6072,4175,4283,3780,3117,2794,4864,3652,3525,8224,12809,15091,11199,6992,7600,8135
"510","47065",357738,255075,68855,6865,19387,486,42,165898,8064,23826,52827,62409,17214,47898,9935,6947,8862,9370,8040,7926,8090,7033,5484,11940,11941,14734,10897,6442,5274,6700
"511","47125",195734,125434,35997,5192,19514,1268,998,75505,5863,10208,22267,30134,7968,56112,4515,2568,2645,3778,3540,3459,2818,3904,2649,6818,9803,11471,4912,2464,2342,1741
"512","02170",104365,82792,773,1083,4983,5307,92,44111,6727,7055,8379,16710,3205,69332,1654,949,1293,1270,1190,1177,1104,1261,1159,1966,2932,4218,3417,2157,2543,2015
"513","12009",579130,434353,55909,14015,57096,1074,1481,241915,15331,52533,79933,99454,36666,51184,14379,14049,10993,14423,12880,11345,10990,10630,9814,20726,22252,25026,18082,9218,10927,10287
"514","06025",180883,19998,3628,2648,151497,901,118,61106,9692,7165,10437,21275,3488,49095,3738,4228,3141,2341,2000,2297,1278,2293,1219,3693,5577,5485,3222,1693,1424,1226
"515","09007",163329,NA,NA,NA,NA,NA,NA,90532,2892,10679,29777,29521,14366,79739,2261,2836,2540,1661,2946,1847,1477,1632,1422,4668,7126,10653,7022,4218,6007,7686
"516","01101",226349,NA,NA,NA,NA,NA,NA,102601,7973,9218,28613,29742,14454,45395,8841,5824,6742,4555,5799,5895,3649,3774,3939,7617,7655,9211,7627,2994,3494,3211
"517","48027",340411,158267,72153,9427,82567,724,268,140022,11008,22115,30273,41359,11102,52275,7082,5767,5440,6140,7153,5576,5903,7089,5619,11779,12781,19264,7582,5550,2829,4431
"518","53063",499072,424091,8821,11579,27420,5970,320,229740,13201,43436,65799,63903,27144,53043,12435,9756,10127,9824,9140,11139,11751,9241,8307,17416,20536,26392,14623,8921,8163,8036
"519","06089",179631,144130,1603,5882,17562,2391,149,72804,4703,13406,18845,27431,5567,46724,4072,5993,4480,3955,3729,4366,4663,3591,3139,5945,8181,7620,5123,2064,2683,2491
"520","06023",136646,101363,947,3620,15502,6184,22,61866,5921,8845,18584,20507,5113,43130,4468,3754,3492,3679,3444,2459,3261,3709,1772,5107,5072,5537,3330,2129,1496,1521
"521","45063",286196,215581,40783,4965,16584,627,209,137541,8843,16919,38704,50163,15645,57382,6872,4746,5070,4480,4813,5574,4609,4643,6779,9453,10829,15386,10544,5426,6420,4502
"522","12033",315187,203721,69993,9539,17770,1579,292,133788,8786,27292,36339,45910,15797,44788,6830,5461,6074,8230,7589,8601,10350,6372,6249,9176,13896,12763,6657,4090,3061,3303
"523","21111",765352,521924,162932,21003,38749,1328,1213,382586,22996,43251,101050,110829,47471,51991,22616,13265,16346,17159,17633,17550,17768,16293,11908,25530,32998,37813,23701,16154,12405,15022
"524","55071",79536,NA,NA,NA,NA,NA,NA,41011,1297,5844,7680,22920,2738,51752,1199,1535,1838,1856,1755,2125,2345,2137,1898,2970,4311,4576,2843,1305,1022,519
"525","51179",144361,90116,23959,5379,17735,603,834,69965,2216,7293,19667,17772,14685,97484,739,595,1100,1185,935,1944,1748,1687,1534,2865,3860,5715,4795,4304,6413,7598
"526","06111",849738,387987,14110,59424,361514,2020,1742,417865,21859,52014,115645,94274,49609,80135,8735,7049,9563,9970,9741,8951,8795,10074,7957,18521,26709,33990,33740,18636,25183,30477
"527","37097",172916,NA,NA,NA,NA,NA,NA,83249,4454,12066,22280,28804,6437,55891,3264,3202,2950,3451,2937,3413,3505,3597,2416,5891,7346,7623,5127,2945,4238,3132
"528","35043",142025,62557,2829,1374,54067,17380,206,60148,5596,10509,18023,18143,10135,57158,3516,2272,2480,2203,1278,1826,1798,2536,2433,5327,4837,6672,5476,2515,2643,2009
"529","18095",129296,109859,9020,554,5166,399,177,57508,3444,7947,10403,31453,3895,45495,3335,3502,3876,3477,2485,3264,3070,2259,1772,4219,5848,5951,3458,2103,1521,824
"530","20209",163831,67358,36387,6042,46391,740,828,76003,6628,6749,13055,28630,3396,43129,5491,4168,2345,3737,2722,4463,3304,4017,3561,4968,5045,7327,4218,1756,779,623
"531","36093",154553,112103,14108,6739,10664,258,5366,74237,6253,11888,19715,29035,10148,58331,1933,3313,2161,2778,2167,3310,1660,2478,1720,3234,4754,7477,4531,2371,2851,1982
"532","06039",154697,53651,4462,2711,88801,1081,22,56491,6999,5805,7455,21200,2332,51657,3228,2781,1948,2321,2289,2691,2080,2618,1815,2645,4662,5587,4695,1451,2134,1424
"533","12111",306507,179229,59278,6005,56198,636,184,126961,7494,21292,30503,59620,11873,44804,8707,5339,7972,7069,6878,7521,4867,7710,5281,10873,11065,13929,5113,3404,2839,3050
"534","48157",741237,252010,149396,145869,179149,1951,973,346410,24046,33976,133335,78792,59688,90680,8644,4090,4316,7762,7962,6426,6063,8905,5025,14507,19251,32746,26125,18665,28227,31407
"535","21037",92211,NA,NA,NA,NA,NA,NA,46604,2297,4972,15359,15873,5324,62536,2640,907,2821,745,1598,1082,1893,1277,1895,2092,4351,4901,3417,2529,2443,1870
"536","48041",220417,124005,22414,14050,55379,133,311,105376,5929,7548,23164,17787,12359,41559,9216,4766,4368,6471,3611,5183,3743,3816,2276,4432,5293,7740,4777,3763,3945,4872
"537","17037",104528,NA,NA,NA,NA,NA,NA,55997,3351,6391,12092,12852,5417,59285,2503,1519,1275,2319,1406,1737,1425,1795,957,3643,4037,5088,3126,2438,1971,1451
"538","55087",184526,NA,NA,NA,NA,NA,NA,100463,3681,16348,23763,35877,8005,61149,2254,3392,2782,3346,3224,3094,3029,3883,3834,6805,7651,12598,7116,4357,3171,2458
"539","18163",181721,NA,NA,NA,NA,NA,NA,90374,4766,12263,19545,32414,9142,46064,5049,4735,4102,4356,5270,4007,4581,4795,3106,6824,6930,9561,4388,3081,2596,1587
"540","48355",361350,107843,14143,6492,228989,620,0,165946,9044,18541,33542,54409,11535,54318,8947,5661,6962,6252,6519,7476,5835,6093,5184,10298,14824,16706,10921,6959,5388,5229
"541","41047",336316,222077,4421,6959,88172,2018,327,152702,8420,18765,32636,47458,11826,56550,4191,4855,5904,7513,5006,8508,6133,4472,5270,10376,14996,16048,10566,5230,4402,3317
"542","29095",691801,431223,159919,11924,61917,2609,2150,346157,20271,32674,92535,121683,38318,50815,20023,14507,14844,15091,13151,15312,16859,15024,13611,22389,30241,35477,19522,12832,12458,10569
"543","51700",181825,79561,70392,4374,16076,430,730,84647,6455,11621,19745,26116,9775,50524,4732,2822,2782,5851,3805,3198,3991,2971,3246,5213,8539,7698,6167,1991,2443,2179
"544","39055",94060,NA,NA,NA,NA,NA,NA,47779,1616,4879,14963,15984,6350,76384,783,1328,502,737,862,1671,1714,2149,1840,2354,3515,4205,4928,2866,3256,2809
"545","22055",241398,NA,NA,NA,NA,NA,NA,119161,6079,9333,36408,40100,8978,49969,8908,4001,6432,3339,3959,4972,4664,5109,3202,5794,7440,9601,6998,5727,3971,5013
"546","12083",349020,247449,41735,4308,43714,152,945,125578,8438,20604,30782,84576,11273,39383,10305,6961,9267,10090,9774,12543,9430,8054,5510,10703,13409,12876,6940,3290,2617,2470
"547","48029",1928680,542163,140735,53894,1155996,2632,2148,891017,53675,95138,218237,255844,88294,53210,43838,29699,28939,34749,32838,29848,34119,28443,29547,57542,64857,75584,49559,30763,28379,30220
"548","15001",198449,60002,1445,44514,25071,220,393,85429,5980,15058,26795,43225,7032,55750,4718,4551,2328,3461,3928,5107,2827,2574,2469,5381,7921,7850,5376,3847,3425,4055
"549","17167",197499,159476,25756,3533,4419,108,317,93345,6541,11192,29857,30270,13132,53782,5418,4623,4361,4001,3596,3827,4458,4157,4305,6571,7050,11048,7274,3951,4993,3326
"550","26091",98504,85223,2972,256,7680,343,0,45073,2102,5822,9382,21581,4514,51918,2341,1478,2422,1371,1990,2165,2117,2482,1903,3015,4159,4696,3653,1790,1264,935
"551","06053",435232,130756,10820,24302,253843,831,1330,189330,9056,23240,40955,44102,18421,63876,5139,3010,4681,5785,5091,6435,5441,6369,5216,11061,13636,17165,12016,7190,8321,9184
"552","05143",228049,164071,8398,5202,37407,1892,262,108285,3482,6768,24851,29060,12403,45679,8710,4296,4897,5792,6302,4671,3837,5159,5407,7806,7045,8594,5763,3416,3390,3605
"553","17143",185006,129577,33722,7607,8735,618,393,83934,7294,11379,23718,27573,10039,51975,6522,3954,3374,4060,3767,3681,3177,2801,3737,6299,6381,9597,5977,3304,3255,3323
"554","17201",285873,199193,34679,7155,35691,217,644,131794,13263,15276,27689,47853,11904,49749,8520,6550,7006,7146,5756,6206,5720,5138,5685,10582,11904,14658,7706,5145,3716,3558
"555","13245",201647,70757,112854,4024,9874,584,676,80602,9364,11176,17840,33789,6045,41419,8615,5958,4635,4356,4037,4511,4065,4511,4373,5423,7816,7716,4775,1917,1776,1425
"556","45051",322342,248679,43518,4284,19316,1537,1383,145213,10567,22985,35686,66840,13169,45621,8558,7040,6769,8117,8278,7743,7706,7726,5813,10429,12537,15172,9195,3594,3973,2912
"557","04021",418540,241497,16976,8189,123040,19155,1031,147996,14318,28622,37750,62917,15792,52555,10367,6684,6366,7500,7890,5800,7847,5140,4976,13135,14771,16484,11115,5802,5399,3076
"558","42079",316383,263047,11576,3651,33781,110,57,145663,10953,24649,33130,75581,13515,46580,9202,7794,8227,9106,6528,6827,6109,6401,5448,8805,11606,14846,8597,5643,5109,3870
"559","08123",294932,195254,3248,4496,85781,468,580,140473,6549,16560,35907,44891,12285,63400,5129,4487,4676,4303,3689,4544,3505,4310,3807,9226,12249,14518,10884,6257,6507,3996
"560","36075",118987,NA,NA,NA,NA,NA,NA,52147,4088,9326,7800,24748,5310,53562,2881,3018,2404,2206,2042,1767,2253,2549,1939,3987,5076,6276,3436,2207,1480,1112
"561","39041",196463,NA,NA,NA,NA,NA,NA,100332,2391,7630,43917,23191,19851,101693,2599,899,1382,2001,1543,1771,2291,2387,1712,4087,6437,6527,8358,7347,7634,11642
"562","27003",345957,284093,18944,15529,15232,2167,311,189357,6190,32366,44360,59473,15486,76533,3456,2796,4161,5387,4253,4766,4777,4725,4284,9817,13561,20509,16708,10478,10031,6768
"563","41039",369519,304288,3279,9408,31591,3065,691,169464,13604,24499,43819,50654,20205,47777,13191,7664,7901,8925,9528,7595,7742,7660,6440,12222,15093,17562,10807,5257,5575,4550
"564","12001",263496,162498,52007,16663,24760,928,826,119879,6953,16734,31185,29994,16129,45304,12171,5392,5810,6000,5061,4801,4275,3432,4674,8098,7961,8352,7479,4400,2923,3599
"565","12069",335396,238375,34009,6385,49462,938,465,136073,8239,23991,33145,71174,17312,50226,6617,6213,7486,7761,5724,8657,7132,8512,6046,10415,15630,17328,9829,5084,3338,3116
"566","22033",447037,NA,NA,NA,NA,NA,NA,217318,15469,17045,62633,68786,21464,50508,14517,8628,9615,9695,8374,9130,8243,6284,6395,12280,15945,17085,12376,6948,8469,9780
"567","48381",132501,95847,3530,2313,27861,612,0,71850,2837,10315,18212,13754,6156,67015,2292,981,2367,1474,2317,2620,2418,2382,1730,4048,5299,7376,5512,2253,3423,3236
"568","06031",149785,48891,8982,5012,81140,993,97,56775,4111,6498,7240,25034,2640,53234,2881,1766,1534,2875,1947,1924,2600,3025,1824,3165,6259,5718,2985,1151,1892,1544
"569","12057",1376238,687555,212339,53974,380000,2675,5272,670684,41223,83612,193159,221057,76432,54588,36584,23222,24200,30459,25138,24020,23988,23972,23217,43684,54107,62712,38934,24564,26121,29565
"570","26121",173408,132277,24450,1059,9748,880,74,74177,6189,14040,13287,32464,4954,44264,5797,3025,4309,4720,3817,3984,3911,3714,3503,6170,5640,6978,5422,1644,1866,937
"571","48039",354195,171609,45378,22946,106243,1309,275,161745,9692,20601,39366,49266,14250,74799,4520,5422,2279,4493,4235,3564,3202,4624,4626,9177,12574,17810,13353,9214,8538,9537
"572","37081",521330,265954,173019,26082,40991,1614,2255,246636,16228,25077,76679,73903,30619,47262,16174,14132,11293,11478,11122,11822,9790,9203,10997,16055,17576,21795,15143,8072,7469,9399
"573","37133",187136,124501,23509,3350,22763,469,156,64082,7169,11826,13410,25493,4815,47150,3547,2379,2418,3898,4835,4083,3894,4501,2986,5469,7164,9338,3191,1355,2017,691
"574","08041",688284,480082,41454,18097,114848,1816,756,314750,20135,52483,103858,72099,53157,63882,13071,10447,10560,10681,10747,10881,10650,12232,11402,20610,28307,35444,26095,15734,17240,13407
"575","27163",253117,210865,11181,12594,10188,951,246,136095,2687,17119,45816,32618,17188,90256,1930,1274,1567,3180,2283,2602,2772,2586,3400,6940,9260,13767,12848,8080,10474,9421
"576","45085",107396,NA,NA,NA,NA,NA,NA,41499,5521,6428,9209,19106,3165,40614,4389,2888,3140,2987,2849,2810,1384,2211,2266,4263,3164,3893,2025,1137,1227,806
"577","42133",443744,372410,23173,6871,31900,647,574,220679,9907,25786,48456,112687,20881,62462,7251,5932,7565,7585,7971,7593,5902,6907,7910,15085,23107,23745,18035,10403,8489,6405
"578","48479",271193,NA,NA,NA,NA,NA,NA,101290,4964,9708,18263,35621,5547,35659,10539,6295,4802,5343,4161,5079,3308,2834,2448,5912,5753,5266,4652,3155,1778,2158
"579","41029",216527,175946,1390,2653,27020,2298,348,95922,6099,10698,25733,29978,10245,48563,6696,5830,3856,5010,5887,4375,4342,4142,4536,7791,7811,9592,6720,4225,2862,3070
"580","45019",396484,254938,108040,5931,19812,548,500,197621,8596,23777,76513,55919,25215,56827,16533,7711,6997,5859,6633,6239,7771,6185,6570,10949,14592,16766,13310,8859,9780,12082
"581","41043",122849,104659,595,1210,10849,1026,355,52582,3790,6358,12365,19283,4017,51310,2471,2106,2736,2247,3339,2755,1967,2802,2389,3107,5837,6446,4225,1418,1742,1058
"582","40143",642940,402503,62718,20873,79073,28713,786,310601,19610,35888,89037,93983,30086,51325,20225,12131,13576,13428,12687,13717,13303,13665,11043,20056,25624,27036,20778,12384,12203,12617
"583","27145",155652,135597,8579,3669,5027,203,512,84994,4110,12676,17945,25498,4543,57728,3076,2478,2478,2682,2993,3262,2472,3079,2961,5152,6371,8619,5752,2775,2120,2386
"584","26075",158460,134265,13255,1260,5506,598,114,68244,4645,12311,16708,26294,5592,50009,3524,2858,3518,3155,3303,3972,3468,3495,2697,5639,6839,7453,4215,1759,2596,1502
"585","26049",408615,295292,80113,4049,13743,1635,1163,166593,19564,31981,34940,76522,16215,43955,17063,10667,9600,9940,8966,9994,8367,11212,8433,14458,15909,16455,10130,5687,5434,4856
"586","49005",122753,101993,968,3234,12863,373,1142,60116,1752,4562,17162,10233,4225,58003,2141,944,1466,2525,1565,1643,1951,2052,1612,3381,5364,5042,3223,1646,1523,1073
"587","55101",195140,141058,21094,2882,25183,603,116,92227,4823,13928,20034,40123,9117,55706,4582,3344,3644,4181,3827,5108,3031,2925,2689,7179,9613,9703,6398,3701,3384,2612
"588","37021",256088,NA,NA,NA,NA,NA,NA,123896,4702,14916,42997,36640,19679,50685,4293,6604,6084,7265,6844,5023,3959,6575,3977,9271,12514,11498,7875,3262,3897,4186
"589","06007",226864,164262,3563,10478,36282,2041,618,93016,8782,13206,22921,27580,9430,45177,7025,6860,5939,5175,5120,4980,3771,3783,2812,6794,6787,10083,5650,3079,4438,3235
"590","18105",145496,NA,NA,NA,NA,NA,NA,73214,4752,5873,19659,16136,10525,43582,6264,3491,3591,2747,2849,2531,3291,3246,1890,4307,4742,5512,3632,1959,1792,2669
"591","19061",97003,NA,NA,NA,NA,NA,NA,51731,2733,5627,12128,19234,5198,60456,2412,1483,1120,1838,1812,1711,1685,1610,1908,3164,3430,6452,4273,1857,1169,1786
"592","55117",115427,NA,NA,NA,NA,NA,NA,59967,2126,8092,15125,26422,4368,54059,1592,1320,2244,3346,2422,2921,2475,2664,2576,4490,4976,6939,4329,1852,2087,1419
"593","55059",168183,127905,11595,2482,21852,758,0,84037,6285,10631,17217,28863,8287,59417,3816,2976,3037,3846,3022,3016,2553,2278,1880,6139,5736,9895,4545,5434,3484,2729
"594","31109",309637,252982,11518,12252,21198,1842,547,171117,6093,21130,49120,33997,17811,58845,7913,4734,4870,6622,7784,6577,5438,5230,5258,7500,14886,15999,11168,7325,5488,5235
"595","05119",393250,206918,141991,8604,23797,593,1044,181806,9071,17796,55640,58430,24140,47387,16161,7851,7863,9922,9070,8427,7788,9751,6932,13069,14976,15571,12775,5381,7198,8556
"596","13117",221009,NA,NA,NA,NA,NA,NA,111362,2683,9763,48358,19290,19894,100909,2548,1467,1632,2105,1232,1617,2043,2385,1907,3451,6112,8952,9645,6726,9878,10508
"597","23031",202343,NA,NA,NA,NA,NA,NA,103204,4921,15504,29630,39745,12086,60863,2786,4681,3193,4285,4112,3487,4604,3940,3477,6045,9960,10997,8754,4634,3762,3752
"598","40031",122136,68893,20789,2645,15475,5742,121,49677,3879,6031,9319,19150,4934,51164,3056,2317,1440,2345,2555,2772,2213,2012,2370,2332,5163,6453,4216,1607,1281,854
"599","53073",216800,172048,2589,9243,20027,5358,208,105129,7719,14028,29955,29903,11619,56411,6383,3947,4427,3051,4676,3948,3844,3204,4069,6426,8926,11410,7202,4500,5088,2910
"600","51177",132010,90908,21294,3101,12342,40,316,64858,3340,6454,16451,22153,8199,81146,1083,511,1143,852,560,1794,1087,1804,2039,3270,5633,7269,6072,3708,3996,3348
"601","28047",203234,130745,49317,5702,11013,1176,57,86029,8384,14416,17616,30871,6950,42770,5937,6764,5607,3543,3466,3559,5905,4217,4185,6808,6869,7994,4413,2246,2286,1467
"602","33017",127428,NA,NA,NA,NA,NA,NA,72181,2772,8710,17841,19523,7883,71295,1654,1064,1029,1738,1656,2092,2098,1889,2511,3412,6924,8723,4863,2139,3758,2801
"603","55133",398424,NA,NA,NA,NA,NA,NA,212586,7215,27168,77931,59786,28656,81878,3942,4693,4996,5604,5204,5098,6751,4669,5827,11833,12977,23727,18575,12998,13154,16455
"604","42019",186847,NA,NA,NA,NA,NA,NA,92708,3492,13453,30336,38642,14935,66426,3009,2077,3279,3269,2867,3169,3416,3620,3126,5861,8000,10459,7902,4944,4917,5557
"605","38017",175249,NA,NA,NA,NA,NA,NA,102015,3740,15396,32351,17862,9700,59240,3440,3488,3933,3768,3374,3243,3894,2751,3036,7430,9390,9965,7723,3666,3479,3626
"606","55009",260401,211723,5637,7972,22228,6662,152,138489,4790,22940,35859,48369,9514,57783,5629,4225,5048,4783,4147,5512,4712,5429,5820,8789,11572,15102,10150,5811,3804,4271
"607","53061",787620,556344,23658,79567,78134,6294,1877,402023,18921,56904,116112,110044,40256,78716,10765,8891,8519,7562,7400,9615,10095,12636,10859,19490,30541,44007,34484,21808,25925,23519
"608","12071",722336,493388,58830,11063,147834,1301,1301,301862,19524,48006,98331,141727,37963,52909,15503,10914,12490,15369,15062,16569,12415,12150,11556,24747,29249,31711,18548,11582,11134,12736
"609","12073",287822,163328,87415,10141,17962,473,610,143544,10217,16185,45540,24742,23025,51107,10268,5729,5025,5584,5783,6219,5979,5776,4138,10454,9715,12774,9816,4119,5814,4926
"610","26115",149208,NA,NA,NA,NA,NA,NA,69453,3202,12326,13967,31716,5253,60799,3303,2504,2564,2987,2411,1967,2457,2650,3676,4480,6616,8825,5907,3400,3395,1647
"611","42095",302294,234022,14673,8419,38932,307,259,151511,7328,19826,39593,66632,15363,66438,3203,4896,3614,4805,3731,6440,4279,5737,4584,8933,11769,18656,11672,6263,7575,5603
"612","26161",364709,257073,43022,31088,16870,996,634,186355,8150,16362,57758,29335,41228,65601,9804,6395,4629,5909,5123,7279,5117,5267,5406,9830,11867,17159,12915,8767,11356,13256
"613","39093",306365,240669,24030,2735,29957,578,177,140696,10992,25533,31263,55507,15393,54504,8611,4671,5882,5495,6855,4839,5340,6089,4787,11235,13010,15009,9967,5849,4900,5332
"614","53029",82636,NA,NA,NA,NA,NA,NA,32023,2078,7098,10780,12346,5967,64813,2304,881,1178,1454,881,1612,1463,1076,1520,2521,4732,5068,2627,2281,2167,1600
"615","42039",86257,NA,NA,NA,NA,NA,NA,37768,2369,4529,7545,24874,4258,45410,2105,1592,2041,2463,2048,2275,2479,1818,1436,3527,3004,4428,2119,888,752,980
"616","41003",89385,NA,NA,NA,NA,NA,NA,41606,2568,4109,15927,4832,8214,55459,3768,1506,1797,1646,1840,1370,1484,520,1700,2759,2686,4116,2748,1728,2507,2368
"617","13059",124707,NA,NA,NA,NA,NA,NA,60810,3621,5057,12415,12527,9447,34999,5767,5288,3896,3975,2569,2287,1882,2809,1855,2448,3445,4128,2634,1848,1305,1427
"618","36063",211758,181425,13385,2082,5977,2205,401,101276,4708,19741,21805,41902,12039,50233,5735,4735,4478,4328,4466,5709,5086,4362,4302,5926,7269,12067,8289,4618,3435,1981
"619","39085",228614,203293,8791,3153,9579,388,69,119118,4807,15068,28899,46961,14614,61870,4291,3183,3385,4900,5217,4456,4963,4181,4079,7330,12111,14124,9375,5715,5532,3483
"620","17161",144784,105019,13038,3486,18334,482,124,68139,4759,10591,16015,24168,5585,50948,4415,2651,3063,2981,3177,2718,4253,3103,2868,6102,5248,6921,5838,3333,2122,1413
"621","34001",270991,152274,39532,22578,50901,685,259,124776,14723,12433,34457,56006,12767,56778,5503,5365,5224,5905,3169,5038,5302,4373,4134,5676,9322,11623,9113,5104,7205,4721
"622","33009",88888,NA,NA,NA,NA,NA,NA,45142,1687,4396,13594,14584,8519,61520,2348,1124,1491,1041,1785,1651,2206,605,1646,2499,3002,4407,2703,1506,2578,2954
"623","17111",307004,NA,NA,NA,NA,NA,NA,162313,6763,17539,48192,47543,17264,81063,4508,2867,3455,3064,4045,4138,2951,5316,2966,8100,9011,19895,13071,8836,10762,7732
"624","55039",102144,NA,NA,NA,NA,NA,NA,53789,1461,7516,11883,23878,3956,58310,1316,2045,1835,2041,1406,2052,2188,2198,2000,3757,4950,5646,4728,2323,1259,1071
"625","34009",94430,NA,NA,NA,NA,NA,NA,42984,4009,5910,14677,20050,5640,62548,1800,2226,1688,1625,2217,1626,1654,1689,1054,3232,4018,4213,4324,2685,2347,2497
"626","04005",140908,76816,1987,2485,19486,36111,192,65466,6244,6152,16781,16121,8483,55091,4334,2772,2163,2501,2146,2515,1803,1998,1732,3347,5897,7109,3329,2512,1668,1582
